Project Name,Proposal State,Round,Grant Category,Earmarks,Deliverable Checklist,Proposal Standing,OCEAN Requested,OCEAN Granted,Wallet Address,Vote URL,ipfsHash,Snapshot Batch Index,Snapshot Batch Index No,Voted Yes,Voted No
Datapeek,Not Granted,7,Unleash Data,New Entrants,,,32000,0,0xF40b005FFE2Db0197b8c301e1C966C2cb3B59A08,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmNR8aNXrP5NV6GBCtV7eNCiKW5c3rMmrFX8dHKSyo7zL2,QmNR8aNXrP5NV6GBCtV7eNCiKW5c3rMmrFX8dHKSyo7zL2,,,342884,0
RugPullIndex,Funded,7,Build & Integrate,General,"[x] [x] Deploy full node (erigon ) to scale up and improve on-chain crawling
[x] [x] Merkelize account tree in honeybatcher to allow gas-efficient deposits and withdrawals. I ended up looking into this but then decided to not pursue further as it'd blow up scope of the project dramatically. I've done the research and I've found an open source library that merkelizes the account tree. See the implementation of LeapDAO: https://github.com/rugpullindex/awesome-ethereum-rollups#merkle-trees
[x] [x] Improve API incrementally (automate account creation, add more endpoints): partially, we added Erigon node on API
[x] [x] Refine RPI market positioning & branding through user research
[x] [x] Implement feedback from last months user research
[x] [x] For our API customers, we released a new product: A shared API to an Ethereum Erigon full node.
[x] [x] We spent some time on distribution/sales and making our website look more professional. A detailed update is in our blog.
[x] [x] We improved the accuracy of our Gini coefficient calculation.
[x] [x] We’ve implemented more JSON-RPC methods in eth-fun (eth_call). There’s interest from the ETH community.
[x] [x] We’re consulting ﻿Unknown﻿ during their technical hiring process.
[x] [x] We’re gradually scaling our operations. There are now two people working on the project; maybe there’ll be three soon? We’ve started an RPI handbook to improve scalability.
[x] [x] We published a market positioning analysis 1 to inform future branding and UI updates to RPI. The analysis also looks at comparable index tokens and smart contract products to understand how the RPI data token index product will relate to the existing RPI (data insights) product.
",Completed,22400,22400,0x005241438cAF3eaCb05bB6543151f7AF894C5B58,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmaY7dEFGU2KRMCp2PFCJfCMx6YsNRmjZ27ruS8MDL7MCv,QmaY7dEFGU2KRMCp2PFCJfCMx6YsNRmjZ27ruS8MDL7MCv,,,2216437,0
Onshore Ocean,Funded,7,Build & Integrate,New Entrants,"[x] [ x ] Medium articles > tutorial implemented in jupyter hub notebooks
http://164.90.253.88/ please use dummy credentials u: abc pw: abc
[x] [ x ] Long Term Roadmap here: https://www.canva.com/design/DAEltPtZks0/uchkZSik3Rmqvmi4_fbjSw/view?utm_content=DAEltPtZks0&utm_campaign=designshare&utm_medium=link&utm_source=sharebutton#1
[x] [x] Proof of conecept Jupter Notebooks: http://164.90.253.88/ > please use dummy credentials u: abc pw: abc",Completed,32000,29600,0x7af50AE9F5c72e917Fa020F406b23F0b2B685437,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmVdUt2A9yLGnU9uxxGgkukSH9x2GVwFgiKiu2NKa84T9J,QmVdUt2A9yLGnU9uxxGgkukSH9x2GVwFgiKiu2NKa84T9J,,,399309,55691
Local Network Egress Traffic,Funded,7,Core Software,New Entrants,"[x] mPowered is proud to announce that we have completed Milestone #1 of our Proposal.
GitHub Repo for Milestone 1 2
GitHub Repo - Code Base Link 1

[x] mPowered is proud to announce that we have completed Milestone #2 of our proposal and finished our commitment for Round 7. We’ve even added an SSH bridge for improved security.
GitHub Repo for Milestone 2 2
We’ve also created a Video Link 1


[x] These tasks have been completed.
The pull request was done on August 23, 2021 and was merged on September 1, 2021:
github.com/oceanprotocol/docs

mPowered round7
oceanprotocol:main ← oceanprotocol:mPowered-round7
opened  Aug 23, 2021
 corrie-sloot

+161 -14
Our documentation can also be found here:
 docs.oceanprotocol.com",Completed,25000,25000,0xF49A4ba03f69eEf2366303e64Fc7b3a33d3f0043,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/Qmapvd5dcfGSweY7NUpj2yxvafGbBDPCP16EV4p2AyUsWf,Qmapvd5dcfGSweY7NUpj2yxvafGbBDPCP16EV4p2AyUsWf,,,402946,0
Algovera,Funded,7,Unleash Data,General,"[x] [X] Blog post published at https://medium.com/@richardblythman/onboarding-ai-startups-from-web2-to-web3-923b3e0f744b
[x] [X] Shortlist of 10 startups with interest shown in becoming prospective test cases for Web3 business models and technologies. Please reach out for this list.
[x] [X] 2 letters of intent (LOIs) from potential customers. Please reach out for these signed letters.
[x] [X] Continued brainstorming on token-based AI collaboratory ecosystem
",Completed,32000,32000,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmYyTTV6TpHEeXkXV2fRtpbmHvGBjSWBJb3ippbTqrYeSc,QmYyTTV6TpHEeXkXV2fRtpbmHvGBjSWBJb3ippbTqrYeSc,,,871519,613425
Ocean Pearl,Funded,7,DAO,General,"Milestone 2: Enhance current functionality 


[x] [x] integrate API to fetch data from Airtable
    - [x] Update Round metrics to R7 data
    - [x] show real-time round metrics and votings
[x] [x] add missing data regarding past fundings
    - [x] fixes the got funded with 0 OCEAN bug
[x] [x] upload and show project images and logos
    - [x] define workflow to receive images and logos from projects ( => workflow is defined, feature will soon be deployed, login via metamask to update projects)
    - [x] setup cloud-storage + CDN
[x] [x] add filter-options for proposal overview
    - [x] filter by round
    - [x] filter by category
    - [x] search by project name
[x] [x] add design for project-detail pages without images
    - [x] create Design
    - [x] implement Design
[x] [x] improve project-sharing
    - [x] add more human readable project links
    - [x] Open Graph preview for projects
See the current version on oceanpearl.io (another major realease will follow soon)",Completed,23000,23000,0xe6E3459bA0d70699F54464cc4b5d273810E7EC7B,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/Qmb5XHQWa9f2J8hRWKYsLv7nZk9tghQE6ABdc7TZ4XYgUN,Qmb5XHQWa9f2J8hRWKYsLv7nZk9tghQE6ABdc7TZ4XYgUN,,,1775673,3793
Ocean Ambassadors,Funded,7,DAO,General,"[x] [X] Final Ocean Ambassadors Branding
[x] [X] Hosting, development, and ongoing support for the Ocean Ambassador Website
[x] [X] Establishment of influencers program for visibility/coverage
[ ] [ ] Creation of techship Podcast - not possible as Albert and Robin do not have the available capacity
[x] [X] Creation of a dedicated Business Plan for Ocean Pearl
[x] [X] Delivery of C2D dashboard
[ ] [ ] Delivery of Sailors lounge interviews - not possible as OceanJim disappeared
[x] [X] Medium Article translations
[ ] [ ] Ocean Use case interviews (tbc)
[x] [X] Meme repo & Chief Meme Officer
[x] [X] Curation of local communities, notably in Bulgarian, German and Italian
[x] [X] Admin Mod Telegram
[x] [X] Admin Mod Discord
[x] [X] Admin Mod Twitter (Ocean Ambassadors)
[x] [X] New ambassador members credentials checking / recruitment
[x] [X] Overall management/operations: Captain’s Lounge, Tech & Outreach Ship",In Progress,32000,32000,0x582fFcaEF4174B3f92d418d192290Eb0a024c515,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmY9uYyxmQs1Q4nysKyu29k75iwzq6e8KRVaCtroCoXSdw,QmY9uYyxmQs1Q4nysKyu29k75iwzq6e8KRVaCtroCoXSdw,,,1638912,0
Resilient ML,Down Voted,7,Unleash Data,General,"[x] [X] 1. Improved and extended python code for automatic scraping of the websites (Cryptodaily, Cryptoslate), and extended the news sources (Coindesk), and set of assets and news topics covered from 5 to 23.
[x] [X] 2. Developed storage solution in Box to automatically construct and store weekly dataset updates.
[x] [X] 3. Finished 2 academic papers and started 1 – all of which included the dataset published on the Ocean Market.
- Sentiment model paper sent to peer review: (https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3742063). Once paper is accepted we will write a Medium article providing an executive summary of the paper and data utilised (note review process is 6-12 months).
- Published paper in PloS ONE, utilising sentiment data f or COVID-19, which will be available on the Ocean Market as a future dataset. (https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0253381)
- Submitted an invited executive summary of the COVID-19 paper to a journal in the pharmaceutical community to increase awareness for NLP usages and the data economy.
[x] [X] 4. Started academic paper on utilising price and technology factors at different time scales to forecast market sentiment (submitted for review).
[x] [X] 5. Presented the On-Chain analytics paper to Women in Data Science Conference in London (2021), raising awareness on blockchain technologies and the data economy.
[x] [X] 6. Posted on LinkedIn to increase awareness of our work and promote the data economy.
[x] [X] 7. Monthly summary of dataset growth:
- Start: 2017 – end of April 2021: 13127107 tokens
- end of May 2021: 13463311 tokens
- end of June 2021: 13627931 tokens
- end of July 2021: 13760124 tokens
- middle of August 2021: 13830419 tokens",Completed,32000,0,0x4D4290CBA904aBb4dFbc1568766bCD88e67Be391,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmUGfMS4Qm3E8VufxaKXkZtwLVRaLFv5WEeiogoAP1eWKz,QmUGfMS4Qm3E8VufxaKXkZtwLVRaLFv5WEeiogoAP1eWKz,,,167044,385784
TokenSPICE,Funded,7,Core Software,New Entrants,"[x] Live presentation of oceanSPICE at the TE Balancer Simulations - Final Presentations event:

Balancer Simulations - Final Presentations",Completed,32000,32000,0x95044Ce3bA6fbc3d40d368351b993fb35253DE4D,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmPot4TCsK2Q9nnYfy4jTTTPtkVeAFk5EFw2htCN6jFXJM,QmPot4TCsK2Q9nnYfy4jTTTPtkVeAFk5EFw2htCN6jFXJM,,,950871,826504
Ocean Academy,Funded,7,Outreach,General,,Unreported,32000,32000,0x5cFDBd9150596b790AAe28e003EFfac9f29081F9,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/Qmeaq99gBa7aikfsPTduxh83SucvgRz2mwK7vY1BiJsy8t,Qmeaq99gBa7aikfsPTduxh83SucvgRz2mwK7vY1BiJsy8t,,,2042844,0
Evotegra,Not Granted,7,Unleash Data,General,,Completed,28000,0,0x61B15998893cC746B46C08FEdEE13a0d1b33bBa9,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmSkanzUztfCmvuRsSMFiwPfP8FrvmiXDSYvwR3mP3TE4g,QmSkanzUztfCmvuRsSMFiwPfP8FrvmiXDSYvwR3mP3TE4g,,,292418,100000
Cluster Finance,Funded,7,Build & Integrate,New Entrants,,Unreported,32000,32000,0xcAADbCb7cF04f08c222Cd0ee07Beca405cc6F6E4,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmZ5znMKi1zonXhEKPymELo2aU44GNCJCJqwV99yJZQduC,QmZ5znMKi1zonXhEKPymELo2aU44GNCJCJqwV99yJZQduC,,,709070,0
Solipay,Down Voted,7,Unleash Data,General,,Unreported,32000,0,0x748C597E4cD11D6514DBF76EfE458Db290aa4b3d,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/Qmd3oyjwodBQsrcgQzRogmDaNGbRpGxRWq7kEZ5ci6xUtJ,Qmd3oyjwodBQsrcgQzRogmDaNGbRpGxRWq7kEZ5ci6xUtJ,,,52661,385784
Posthuman AI,Down Voted,7,Build & Integrate,General,,Completed,32000,0,0x21e06646433954aabace8e3d93d502e423249299,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmXG2SY2jdEdXMCAyM66iRGRGaLjdLzWXxKQMoKQ9sQ1KP,QmXG2SY2jdEdXMCAyM66iRGRGaLjdLzWXxKQMoKQ9sQ1KP,,,74217,668002
RAZ Finance,Not Granted,7,Build & Integrate,New Entrants,,,32000,0,0xf8388c804061d08b757BAef8d9bB5f9eF8BA90D1,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmWUc4T4ZaZCAP9H9qkiiVeQ8J6LEHLmc4eNciUk69tNXo,QmWUc4T4ZaZCAP9H9qkiiVeQ8J6LEHLmc4eNciUk69tNXo,,,78871,0
Ocean Missions,Granted,8,Outreach,General,"Project updates:
[x] I have identified 4 categories of Data providers 1 that feed data into Ocean Protocol and will use this as the foundation for my data onboarding approach.
[x] I have identified characteristics which I believe make Data providers attractive for Ocean Markets and will use this to help segment the market of ‘potential data providers’ to the ones that are likely to be attractive to Ocean Markets.

//
[Deliverable Checklist]

[x] [x] Create relevant advertising material (i.e. ads &/or articles &/or landing pages) - Complete, see Ocean Missions. The above post provides more detail on this deliverable.
[x] [x] Create and run ad campaign - The advertising content has been created (website and posts above) however I had both Linkedin & Twitter accounts suspended shortly after publishing see post 1. TO DO: I have $3k left to allocate to twitter ad campaign once account is cleared (expected w/c 4 Oct).
[x] [x] Collect and share key performance metrics as part of proposal ‘wrap up’. - Complete see post

",Completed,28302,28302,0x86307df93c38C9A8C5E7E7bd40734Ab522e393Fb,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmYYY8ywphp33nNpDtqgyHWvo5wAoKLKNX1qgUrmVeEBfP,QmYYY8ywphp33nNpDtqgyHWvo5wAoKLKNX1qgUrmVeEBfP,,,179499,57550
Alternate Future Summit,Down Voted,8,Outreach,General,,Unreported,0,0,0x48E13Ab513A0d26f921707ad4F38989e2C587f25,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmYnGX6pKjrazF4EuJBYV2ecAkPG2WrbW2gYqKncFdEEM8,QmYnGX6pKjrazF4EuJBYV2ecAkPG2WrbW2gYqKncFdEEM8,,,371643,885073
Ocean Vantage,Funded,8,Build & Integrate,General,,Unreported,33208,33208,0x630cc8ffc2041b7C3E85892e2052b89BCC790454,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmPNrjq6hxoSNGUzXfC2khUgRVaRZuRmoMYJaWGdj5vvgz,QmPNrjq6hxoSNGUzXfC2khUgRVaRZuRmoMYJaWGdj5vvgz,,,707088,0
HealthLink,Funded,8,Outreach,New Entrants,"'- Deliverable 1 - Initial clinical review using PRISMA approach completed for blockchain public health applications completed and published 1 with our collaborators. Next up: deep dive review over specific clinical applications and key network principles based on the OCEAN values.
- Deliverable 2 - Conference event confirmed for 20 November Saturday with blockchain segment from 5pm-8pm (Singapore Time). Next up: details regarding talks and speakers to be updated in the conference portal here.
We have progressed quickly on the grant deliverables and in the process, engaged prospective clinical partners with an interest to support adoption of an onboarding funnel for primary care health data targeting the detailed ROI calculation. A user flow and scoping exercise is ongoing and we will be putting forth a collaborative proposal at the next OceanDAO funding round to develop and test the minimum viable product (MVP).
[Deliverable update]
[x] [X] Published 1 PRISMA scoping review of public health applications. Deep dive review to follow.
[x] [X] Confirmed upcoming conference on 20 November Saturday with blockchain segment from 5pm-8pm (Singapore Time)",Completed,33019,33019,0x38845da5933dfd2b218c921fc39eb80968d13127,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmdUXzXLnumwWNpT5DQMoaHjyCLv2jkeKFo3hvVMY7QHqe,QmdUXzXLnumwWNpT5DQMoaHjyCLv2jkeKFo3hvVMY7QHqe,,,426300,6030
DataUnion Foundation,Down Voted,8,Build & Integrate,General,,Completed,0,0,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmRG3Yhx7JHhB5Qbz9DNNVZMpw8T17UbJs553UY9bUBsCK,QmRG3Yhx7JHhB5Qbz9DNNVZMpw8T17UbJs553UY9bUBsCK,,,1501294,2690453
Datapeek,Down Voted,8,Unleash Data,New Entrants,,,0,0,0xF40b005FFE2Db0197b8c301e1C966C2cb3B59A08,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmZW53bwkKmeqhYxHS2q9xxNXmmE2EUJ54kyKYsGKTChKK,QmZW53bwkKmeqhYxHS2q9xxNXmmE2EUJ54kyKYsGKTChKK,,,299105,586711
RAZ Finance,Funded,8,Unleash Data,New Entrants,"Update 1:

[x] Grant Deliverable 1
*** Impact, ESG and sustainability datasets traded on the Ocean Market**
Progress update:
Our first early adopter projects: Roshem Impact, a Certified B Corporation, and two companies working towards B Corp certification: Maven Hemp and Shah Hemp, have consented to making their data available on the Ocean Market. We expect our first datasets to be published in September 2021, earlier than originally planned for March 2022 and in alignment with the 90-day project timeline. For datatokens will be associated to product data, Maven Hemp is participating in the groundbreaking Radicle ACES trial for CBD products https://radiclescience.com/resources/radicle-science-spotlight-maven-hemp and product data will include publishable results from the scientific study.
The Ocean Protocol logo, introductory details and information about the grant have been added to the RAZ Finance Information Deck: https://razfinance.net/wp-content/uploads/2021/08/RAZ-Finance-Information-Deck-v05-August-2021-COMPLETE-2-1.pdf
Network Partners Page: https://razfinance.net/partners/
Platform Partners Page: https://razfinance.io/partners/

@AlexN and @kaimeinke we are awaiting feedback from the DAO to onboard companies and achieve the following: Cross-promotion of Ocean DAO members actively measuring and managing their impact, sustainability and ESG data.


[x] Grant Deliverable 2
RAZ Network membership revenue generated via OCEAN
The ability to make network membership, impact measurement and management, as well as platform customization and licensing payments via OCEAN was integrated on September 1st 2021

IMG-5113.PNG

[x] Grant Deliverable 3
Integrated Impact-Financial Datasets Traded on the Ocean Market
Progress Update: Our goal is to trade data from 3-5 investment funds and 8-10 mission driven companies.
Between August 9th and August 31st, we onboarded the following:
Investment Funds: Syzygy Impact and GreenTech
Mission-Driven Companies: Maven Hemp, Shah Hemp, Ramprate, CMore
Therefore, we are almost halfway to our target and are aiming to onboard 1-3 more investment funds, and 4-6 more mission-driven companies within the next 60 days as part of our project goals.


/------/

Update 2:

[x] Grant Deliverable 1
*** Impact, ESG and sustainability datasets traded on the Ocean Market**
We will be making data available from our first early adopter projects, including those with Roshem Impact, a Certified B Corporation, and two companies working towards B Corp certification: Maven Hemp and Shah Hemp, available on the Ocean Market.
Update: Data will be verified through “proof of existence” and digital signatures stored on the Cardano blockchain to facilitate traceability, security, and make it possible for progress to be tracked through a public ledger. Additional data will be sourced from companies, organizations and initiatives that utilize the RAZ platform to apply for calls for proposals published by the RAZ DAO community. Our progess will increase engagement and make the “impact in action” dataset more robust and reliable.
RAZ Finance is a Crypto AM Awards nominee in the Environment, Social and Governance category 1. The support of the Ocean DAO community in relation to our project has been published on all RAZ social media channels: LinkedIn, Twitter and Instagram.
[x] Grant Deliverable 2
- RAZ Network membership revenue generated via OCEAN
The RAZ Network https://raznetwork.net and individual data management platforms https://razfinance.io will be made available to members, asset managers and companies via OCEAN currency. We expect that approximately 30% of our expected platform revenue can take place via OCEAN. As such, revenue from the project itself will generate 0.2% return to the Ocean DAO ecosystem.
Update: Our main platform will be accessible to any $RAZ token holder. Customized platforms for individual companies and initiatives will be a paid feature as part of due diligence and impact-financial data verification processes. As such, our revenue stream has expanded from the initial membership-based model, to a feature-driven model that will make it possible for a larger number of companies, as well as nonprofits, to access RAZ.
[x] Grant Deliverable 3
- Integrated Impact-Financial Datasets Traded on the Ocean Market
Data collected from early adopters: 3-5 impact investment funds and 8-10 mission-driven companies Verified impact and financial datasets linked to Ocean ERC20 datatokens
Update: Our initial model was based on the engagement of a small group of initial early adopters. We have since transitioned to an open platform model that makes it possible for our DAO community to access RAZ, while paid features are customized for business and nonprofit use cases. Our DAO community is launching “calls for proposals” in specific impact areas, including “Regenerative Innovation: Wellness, Agriculture and Production” as well as “Ocean Impact”. Our DAO will be voting on which projects to fund as a result of these calls. Companies will be utilizing RAZ to provide data on their impact and financial performance to qualify for funding and list their opportunities on our platform. As such, we will be casting a wider net that will allow us to collect data faster and more efficiently. Revenue from the trading of data as part of our Ocean Market datapools will go back to the RAZ DAO treasury to be deployed to winning proposals, therefore this creates more incentivization for companies to participate and provide data. This process overcomes an early-stage challenge we experienced related to how to incentivize companies to consent to their data being traded as part of an Ocean Market pool.


/------/

Update 3:


[x] Grant Deliverable 1
*** Impact, ESG and sustainability datasets traded on the Ocean Market**
“Impact in Action” is published on the Ocean Market.


[x] Grant Deliverable 2
- RAZ Network membership revenue generated via OCEAN
Our project has progressed so that the RAZ Finance Network and Impact-Financial Data Management Platform are now one community platform and DeFi project.

83452
946×1600 351 KB


We’ve started adding gamification features to our razfinance.io community platform. We are now able to track cross-project progress, and reward individuals with reputation scores that reflect their contributions. Profiles feature each project an individual is involved in. Projects will be ranked based on their progress in achieving specific economic, environmental, social and governance outcomes. Project Owners will be able to control access to their versions of the platform, and enable stakeholder engagement either on a private, community or public level

[x] Grant Deliverable 3
- Integrated Impact-Financial Datasets Traded on the Ocean Market
Decentralized Impact | Finance | Evolved is published on the Ocean Market",Completed,33208,33208,0xf8388c804061d08b757BAef8d9bB5f9eF8BA90D1,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmbDuXV2nKVLhjz3RuJcRsR7W2e5QXkjboiyYufcSCqj7C,QmbDuXV2nKVLhjz3RuJcRsR7W2e5QXkjboiyYufcSCqj7C,,,540309,100625
Project Coral,Funded,8,Outreach,General,"[x] [x] Conference Workshops & Seminars
Our team has presented at multiple conferences and hackathons, including the International Neuroinformatics Coordinating Facility Conference and the Organization for Human Brain Mapping.
As part of this we have conducted user-research on token economies and the pain points for researchers working with cloud computing workflows. This information will help us perform user requirement design as we finalise our architecture for an application to support Decentralised Scientific Workflows.
[x] [x] Training & Development
The OceanDAO grant enabled us as a team to take part in Kernel Block III.
Below are the deliverables for training and development:
- Opscientia were chosen as one of the top projects to present in the Final Showcase.
- We have also summarised our incredible experience in a blog.
[x] [x] Google Summer of Code Project
The OceanDAO grant directly supported mentorship for Google Summer of Code to work on open-source projects at the intersection of Open Science and Web 3.0.
Below are the deliverables for the GSoC Project:
- Kinshuk’s original GSoC project proposal for Decentralised storage of versioned BIDS datasets with IPFS, datalad and Ceramic
- The blog post outlining Kinshuk’s work this summer with Opscientia and his work for GSoC - DAO Community Spotlight: Kinshuk Kashyap
- Achintya’s original GSoC project proposal for Securing BIDS Neuroimaging Datasets Stored on Decentralized File Sharing Networks with Self-Sovereign DIDs and IPFS
- The blog post outlining Achintya’s work this summer with Opscientia and his work as Opscientia’s first Open Web Fellow (made possible by OceanDAO) - DAO Community Spotlight: Achintya Kumar
[x] [x] Hackathon Spree
OceanDAO have helped us take part in multiple hackathons over the summer and this has resulted in Opscientia being rewarded for our work and helping spotlight the importance of open science to the wider Web3 and scientific communities.
- The team took part in the ETHGlobal Web3Weekend hackathon to build a proof-of-concept of our Data Wallet. The next steps include building out the minimum viable product for scientists to use and test by the end of 2021.
- Our blog post outlining our experience at the ETHGlobal Web3Weekend hackathon - Opscientia DAO Wins Multiple Awards at the EthGlobal Hackathon
- The team also took part in the OHBM Brainhack 2021. Our GitHub issue explains our submission in greater detail
- We gathered user-research feedback from 5 scientists at the OHBM Brainhack. From this we validated current pain points around academia and data. We gathered initial feedback on our Data Wallet proof-of-concept and sourced questions and comments to flesh out our FAQ’s.
[x] [x] Corporate partnerships with Neuroinformatics Consortia and to support development of open source toolkits for the neuroscience community
- Our partnership over the summer with Google’s GSoC was a success.
- We are continuing this work by drafting best practices for reproducible science and publishing the methods of how Web3 will help accelerate the improvement of those practices. This is an ongoing process and will help us develop functional, and user first tools for scientists.
[x] [x] Survey and quantitative metrics regarding attitudes toward the Data Economy, Ocean Academy, and Web 3.0
- Further to the OHBM hackathon we carried out user-research in the community and have gathered 12 responses which have validated pain points, levels of understanding, and feedback on our vision. This further helped us to generate our [FAQ’s](LINK NEEDED) and generate high level user-requirements for the Opsciverse.
[x] [x] Providing initial liquidity to publish the first neuroimaging dataset pool and applications for compute-to-data
- This work is ongoing and initial steps have been taken to publish BIDS Apps and Shady’s brain  on the gaia-x testnet.
[x] [x] Content creation
- We have launched our blog page, please check it out to see what we are up to.
- Walkthrough tutorials have been published on git-annex, DataLad and IPFS:
- Demo: using git-annex with IPFS special remote
- How to setup datalad with IPFS as remote storage
- Our Dao Halls are now recorded and made available on our Youtube channel. Check out our latest one here. If you watch until the end you can hear Sarah’s candid review of it.
",Completed,33208,33208,0x33359285f30e7b3386de70ca500f4fe27853765b,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmNeTLhDcsnKz77AwfFfTAFhQpe5qn1TKkYLx3fPk4pi4V,QmNeTLhDcsnKz77AwfFfTAFhQpe5qn1TKkYLx3fPk4pi4V,,,1703797,0
Resilient ML,Funded,8,Unleash Data,General,"[x] ResilientML will vastly expand our current dataset (TASPEL) on the Ocean marketplace.
In this regard, we have added the following new sources of text and articles: Ocean Blog, Coin Telegraph to complement the existing sets of news information from Crypto daily, crypto slate and coindesk. These will be ongoing new sources of text data that we are continuing to grow our dataset with and provide feature libraries.
[x] We will publish a new dataset to provide the extracted Semantic features, such as bag-of-words, matrix factorization - deep learning-based word embeddings, as shown in Stage 2 the Value-Add Pipeline (VAP)
In this regard, we have written the python code to produce more advanced feature sets and we have scoped the JSON data format we will utilise to present these to the market. So far we have been creating spectral features and matrix factorisations for Document-Word matrics and Document-Document, and Word-Word matrices. These will be uploaded in our JSON market files as they are processed.
[x] Maintenance and data support for data buyers.
The data is continuing to be updated on a weekly rolling basis. Furthermore, we have created a python application that will be hosted and run from streamlit that will allow users to interact with the summary features of our data library and feature libraries. This will show case a detailed analytics dashboard to provide clarity to the market on exactly the size of our data and feature library, the content by topic, by token and by new source. We will continue to maintain and update this new hosted analytics tool to also provide sentiment and other analytics to do with authors and news source decompositions.
[x] Submit academic research paper to journal
We have submited a journal paper to a leading computational econometrics journal i which we study using our data set and a new class of time-series and Deep learning models the relationship between price, technology factors such as hash rate and sentiment constructed from our market place data. This journal is currently in peer review and once accepted we will be able to also release the preprint version to the community along with github repository for the code which we will enhance and turn into a compute-to-data module in future once peer reivew is complete. This is a quite advanced time-series model that include Autoregressive distribute lag structure, Mixed data sampling MIDAS structure and transformed Deep Neural Networks integrated into a long-memory analysis of how price influences sentiment in the crypt setting.",Completed,33208,33208,0x4D4290CBA904aBb4dFbc1568766bCD88e67Be391,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmbeuWcjMqs4UirVgwnZyGNuvPGfBfE1e3oZZ3fGoNs6Sw,QmbeuWcjMqs4UirVgwnZyGNuvPGfBfE1e3oZZ3fGoNs6Sw,,,320865,0
SandLabs,Funded,8,Outreach,New Entrants,,Unreported,18868,18868,0x39D5e491F660585Fb27C2edaE11252A580f4eE66,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmamP2799bhnhs5uPZG6oXu5c4XgRAQ9EiZcDNsKYAGWBq,QmamP2799bhnhs5uPZG6oXu5c4XgRAQ9EiZcDNsKYAGWBq,,,184368,0
Odd.Bot,Down Voted,8,Build & Integrate,New Entrants,,,0,0,0xF9ac73f30dBe52c10e3d5950db66357f9d0be44D,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmfQsE3NMyXkNNocFFdQkaWeAYQg7Y2vUMgoafPNipNiRw,QmfQsE3NMyXkNNocFFdQkaWeAYQg7Y2vUMgoafPNipNiRw,,,1068542,2690453
Solipay,Down Voted,8,Build & Integrate,General,,Unreported,0,0,0x748C597E4cD11D6514DBF76EfE458Db290aa4b3d,https://vote.oceanprotocol.com/#/officialoceandao.eth/proposal/QmdhejH6d9k6wc9XQfYuwgqFknAY386VaeQXBYnxntZcZa,QmdhejH6d9k6wc9XQfYuwgqFknAY386VaeQXBYnxntZcZa,,,438803,876496
