,address,balance,Vote,Round,Project Name,Proposal State,Grant Category,Earmarks,OCEAN Granted
29,0xbAea22E6a84Fd68B4fdd548Ff08953006c0D1a1a,50859.8365009931,Yes,10,Onshore Ocean,Down Voted,Build & Integrate,,0.0
30,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,30859.6905685413,Yes,10,Onshore Ocean,Down Voted,Build & Integrate,,0.0
0,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,5997.87,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
1,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,169.804722323422,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
2,0xE0093f7A481f1545d4A656726735E544Eb98eD93,376000.0,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
3,0x009Ec7D76feBECAbd5c73CB13f6d0FB83e45D450,9097.22685996612,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
4,0x395fBf8d53D44FB9e61684a72757Ab5cFc8d83D7,1221.97236,Yes,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
5,0x63D792eC37b54732c9A74A8373ab17747c373821,13378.57,Yes,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
6,0xa9d6521c69D6cDf2362359eefb469FA3804B5414,13942.5907991724,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
7,0x456C4103cAb454Ca29591b440e055C3D045dCFe6,585.302451846283,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
8,0xD245026b6fDC76b8cD7d9bB2D3BA560F6D7dd439,106936.651019245,Yes,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
9,0x893D8dab008819B317a953e80C4248210105827B,49972.24,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
10,0xbdD5d655ad781FB9929BFe515EB4A50090444C21,1063215.61886168,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
11,0x24626458baD53536D686E8B209FF5564e96E8074,97642.4185499534,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
12,0x00100aed252E58b02A4Ee9432e09C5A269e8840A,27000.0,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
13,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,262310.324881181,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
14,0x054eFb6d55466Ba2ffB4133f39aE67985a314BED,47919.3300159404,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
15,0x7f8c1877Ed0DA352F78be4Fe4CdA58BB804a30dF,493.932066390648,Yes,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
16,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,118661.132157818,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
17,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
18,0xB121b3DdaA9af45Df9878C855079F8A78eea9772,11434.1,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
19,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,91369.7576855011,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
20,0xbAea22E6a84Fd68B4fdd548Ff08953006c0D1a1a,50859.8365009931,No,10,Transcription of the Official YouTube Channel Videos,Down Voted,Outreach,New Entrants,0.0
0,0x80083f2B6D9A748b44eD58D6374414934dcA600d,13701.4406028,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
1,0xf3a7ACf685c737B632Ffe4265BB9094C25cF8Ac4,536.381784547345,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
2,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,5997.87,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
3,0x2b15E377502B491D93F1fB1A6a1B17714C739158,231.333143909981,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
4,0x42a19cd756651A488f1899157c45Af929bf3695F,32000.0,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
5,0x48E13Ab513A0d26f921707ad4F38989e2C587f25,17859.6442063054,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
6,0x254Ba7254366CA7afE007897358Ee0b45CA933E2,522.0,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
7,0x81e80B838e04644a93e4F3C701038889d3a1b95e,20727.0,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
8,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,18132.0,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
9,0x009Ec7D76feBECAbd5c73CB13f6d0FB83e45D450,9097.22685996612,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
10,0xE0093f7A481f1545d4A656726735E544Eb98eD93,376000.0,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
11,0xcF8A4B99640dEfaf99Acae9d770dEC9DfF37927d,452094.37774679,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
12,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,209774.374896051,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
13,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
14,0x395fBf8d53D44FB9e61684a72757Ab5cFc8d83D7,1221.97236,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
15,0xa9d6521c69D6cDf2362359eefb469FA3804B5414,13942.5907991724,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
16,0x729442D6001e5A4542C3edC851Ad1aa7aB5ACC49,1317639.7856,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
17,0xd0ca459b7693B5A678916A630547369d1816565b,140325.304612271,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
18,0xFab6E3780e943D75b24523f1d2c45E012F55D2eb,50000.0,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
19,0x24626458baD53536D686E8B209FF5564e96E8074,97642.4185499534,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
20,0x00100aed252E58b02A4Ee9432e09C5A269e8840A,27000.0,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
21,0x0EfF2dD303754B1e177F61692317021f8394F146,9952.58738749,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
22,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,262310.324881181,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
23,0x26E4674c09CBbf0b367aae65d8d08b112E307A53,490000.0,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
24,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,69690.6887635426,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
25,0x70a4CD2A88C7FC283f944EbD5ec4B37185288bc8,19998.5139640417,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
26,0x7AE976f591577bFF32a8DCed2ebFA596239fAf13,11177.93808322,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
27,0x054eFb6d55466Ba2ffB4133f39aE67985a314BED,47919.3300159404,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
28,0x1578407965a00d5A8C7aeE46b7DF6f9a1bEdC311,118661.132157818,No,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
29,0x125b499d35cc82E80e3CD9f34724a2C15C82b3c8,50412.5,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
30,0xc256CA06427ef6d95574522Aa2f5977A6201954A,10022.404308809,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
31,0x53fdb2e2aD98a318043a447b6768Be7f4070DDd5,23264.0,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
32,0xFe6adE773ed111BF9932f0e3a6722d52cbFe16e4,500.0,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
33,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
34,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
35,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,23175.6830502,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
36,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,76740.0927304116,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
37,0x2fD93Bff34ff24f75C8af70baB04ace0B658e5B3,909.089047829731,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
38,0xbAea22E6a84Fd68B4fdd548Ff08953006c0D1a1a,50859.8365009931,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
39,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.9847857811,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
40,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,30859.6905685413,Yes,10,Datalatte.ai,Down Voted,Unleash Data,,0.0
0,0x80083f2B6D9A748b44eD58D6374414934dcA600d,13701.4406028,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
1,0x423325991513d405cdD0bc2D0634722843D29728,1500000.0,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
2,0x65f4424CEa0593c53Fe4E34d55455238BD058a6c,6357.3232380019,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
3,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,5997.87,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
4,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,11802.1042491556,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
5,0x729442D6001e5A4542C3edC851Ad1aa7aB5ACC49,1317639.7856,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
6,0x8515129DeB8Efa2217Fd399202f3a07b32A08128,50093.32848,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
7,0x12BD31628075C20919BA838b89F414241b8c4869,362660.380190305,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
8,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,169.804722323422,No,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
9,0x53829f5481F4b9bDbbA935318F0F36f2c0Fd36a4,728.72,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
10,0x81e80B838e04644a93e4F3C701038889d3a1b95e,20727.0,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
11,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,18132.0,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
12,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,197192.5,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
13,0x9EfB7616da129a998C82EBefac9DB467dD841F03,19490.64585074,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
14,0xb592157cBCa197999C71a8F286a8e2df37A829c0,0.351600115877247,No,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
15,0x009Ec7D76feBECAbd5c73CB13f6d0FB83e45D450,9097.22685996612,No,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
16,0xF1a64B76492820692a340E828B2f42aAa6F6bCDD,1138560.5065,No,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
17,0xcF8A4B99640dEfaf99Acae9d770dEC9DfF37927d,452094.37774679,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
18,0x6929834248A6Dab22aa18d35055A6A361d039658,590000.0,No,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
19,0xb820D495Fb9a76BE0088E06b871Aa1B074C42C4B,285460.6635,No,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
20,0x3953785f68D01996969e6B25E574bFA50F915121,22846.65,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
21,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,209774.374896051,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
22,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
23,0xf2BADeCF0c986b6E4039AF276494E744a9A0432F,218693.502095787,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
24,0x395fBf8d53D44FB9e61684a72757Ab5cFc8d83D7,1221.97236,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
25,0xa9d6521c69D6cDf2362359eefb469FA3804B5414,13942.5907991724,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
26,0x456C4103cAb454Ca29591b440e055C3D045dCFe6,585.302451846283,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
27,0xd0ca459b7693B5A678916A630547369d1816565b,140325.304612271,No,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
28,0x073f5E7228631ebfbeB7D580B35251B236B1799a,50212.4085883658,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
29,0xFab6E3780e943D75b24523f1d2c45E012F55D2eb,50000.0,No,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
30,0xb1B1dba36512C4943F2D517D2EdC256875404C5d,71093.7726394322,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
31,0x817F47ab94691E08E5143b06EfDa6b1e0a7A2D43,20067.8046156528,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
32,0xbdD5d655ad781FB9929BFe515EB4A50090444C21,1063215.61886168,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
33,0x24626458baD53536D686E8B209FF5564e96E8074,97642.4185499534,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
34,0x00100aed252E58b02A4Ee9432e09C5A269e8840A,27000.0,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
35,0x0EfF2dD303754B1e177F61692317021f8394F146,9952.58738749,No,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
36,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,262310.324881181,No,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
37,0x054eFb6d55466Ba2ffB4133f39aE67985a314BED,47919.3300159404,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
38,0x7AE976f591577bFF32a8DCed2ebFA596239fAf13,11177.93808322,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
39,0x445a247A5C3806E2DE2E52d0C0c0c4CA82388321,90.0568556506031,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
40,0x0afB51f268532aBDc517A6c206036acE2d60c0Fc,920.107108628736,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
41,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
42,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
43,0xE6716A5EEeaF9FC24Ae3f78924177610aCEddcFD,46584.4902843968,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
44,0xB121b3DdaA9af45Df9878C855079F8A78eea9772,11434.1,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
45,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,69690.6887635426,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
46,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,91369.7576855011,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
47,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,76740.0927304116,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
48,0x6131C5bBe0FA34Dc0F96E931BcA3E611A5199EEF,66169.2364415255,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
49,0xbAea22E6a84Fd68B4fdd548Ff08953006c0D1a1a,50859.8365009931,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
50,0xd85bE904AF4c67ce5DFd6d0599311523538E9Db0,100.0,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
51,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,30859.6905685413,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
52,0x3e657e5093FA38E5Fd1272B2cE7dF86F5ec6572A,1265.4547599135,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
53,0xcA4978dE40b430814913F0488194DF6779953661,12248.1651937719,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
54,0x5F9b3d6e02Abb72f0D95d6fA5f8845739651E9c2,1587.19141,Yes,10,MetaverseGameHub,Funded,Unleash Data,New Entrants,11937.0
0,0x61Ae4E8691335569776eEAd72D16f4f002E64a56,1719.68215373884,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
1,0x80083f2B6D9A748b44eD58D6374414934dcA600d,13701.4406028,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
2,0x65f4424CEa0593c53Fe4E34d55455238BD058a6c,6357.3232380019,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
3,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,5997.87,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
4,0x2b15E377502B491D93F1fB1A6a1B17714C739158,231.333143909981,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
5,0x90EB6f23617DCdD76C8BA65DE7293Dc847Ffc534,6139.96043855628,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
6,0x2F94d8479DE67B01514856Df271E52Ed1f6446E6,1331.0,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
7,0x402A3BF08EF5F37Bf2E3dBa30BAdAb5B7A47Ff02,11802.1042491556,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
8,0x729442D6001e5A4542C3edC851Ad1aa7aB5ACC49,1317639.7856,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
9,0xFeDC5d6810c2bA20F4aCE1734E02cC82e9f8cdaC,833498.0,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
10,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1310.0722963,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
11,0x36f741F4808a329C9E876F551Bcf337B7dDc54Ff,18132.0,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
12,0x81e80B838e04644a93e4F3C701038889d3a1b95e,20727.0,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
13,0x1DFBbc11D922B85f0d811c86E50b642e2aBdE432,197192.5,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
14,0xAcf216B2ECD13A1B71BfC854BFC0a4eaadd689Bd,5659.20914,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
15,0x9EfB7616da129a998C82EBefac9DB467dD841F03,19490.64585074,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
16,0x009Ec7D76feBECAbd5c73CB13f6d0FB83e45D450,9097.22685996612,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
17,0xF1a64B76492820692a340E828B2f42aAa6F6bCDD,1138560.5065,No,10,RugPullIndex,Funded,Build & Integrate,,21933.0
18,0xcF8A4B99640dEfaf99Acae9d770dEC9DfF37927d,452094.37774679,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
19,0xe4C3508B7d0949CD437931d1c2AD8482AF207D04,549204.99356741,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
20,0x6929834248A6Dab22aa18d35055A6A361d039658,590000.0,No,10,RugPullIndex,Funded,Build & Integrate,,21933.0
21,0xb820D495Fb9a76BE0088E06b871Aa1B074C42C4B,285460.6635,No,10,RugPullIndex,Funded,Build & Integrate,,21933.0
22,0xE6716A5EEeaF9FC24Ae3f78924177610aCEddcFD,46584.4902843968,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
23,0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,209774.374896051,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
24,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,271081.900643624,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
25,0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
26,0xB1A549920b38b2F7C80443b49B5A75DB3A4Cd5F5,554.38686738977,No,10,RugPullIndex,Funded,Build & Integrate,,21933.0
27,0xf2BADeCF0c986b6E4039AF276494E744a9A0432F,218693.502095787,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
28,0x395fBf8d53D44FB9e61684a72757Ab5cFc8d83D7,1221.97236,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
29,0xE0093f7A481f1545d4A656726735E544Eb98eD93,376000.0,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
30,0xa9d6521c69D6cDf2362359eefb469FA3804B5414,13942.5907991724,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
31,0xadc1d13ACf57EA12cdF14679177Fd669221ADF2c,0.493120059070351,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
32,0x893D8dab008819B317a953e80C4248210105827B,49972.24,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
33,0x2BcA3836741FE09f690ca7F1EDfCED65968D57C3,33532.8,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
34,0xd0ca459b7693B5A678916A630547369d1816565b,140325.304612271,No,10,RugPullIndex,Funded,Build & Integrate,,21933.0
35,0x1a0c2621E983CA01c2ccd1e2898E65e5a0775c54,19986.0502710617,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
36,0x5bA017cC1093292238CD4C7B204AA33082463544,1050.60326382168,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
37,0x817F47ab94691E08E5143b06EfDa6b1e0a7A2D43,20067.8046156528,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
38,0x24626458baD53536D686E8B209FF5564e96E8074,97642.4185499534,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
39,0x00100aed252E58b02A4Ee9432e09C5A269e8840A,27000.0,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
40,0x7AE976f591577bFF32a8DCed2ebFA596239fAf13,11177.93808322,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
41,0x054eFb6d55466Ba2ffB4133f39aE67985a314BED,47919.3300159404,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
42,0x7f8c1877Ed0DA352F78be4Fe4CdA58BB804a30dF,493.932066390648,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
43,0x125b499d35cc82E80e3CD9f34724a2C15C82b3c8,50412.5,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
44,0xc256CA06427ef6d95574522Aa2f5977A6201954A,10022.404308809,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
45,0x86307df93c38C9A8C5E7E7bd40734Ab522e393Fb,7367.04783,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
46,0x0afB51f268532aBDc517A6c206036acE2d60c0Fc,920.107108628736,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
47,0x48b576c87e788a762D6f95A456f2A39113b46950,20.0769429771333,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
48,0xF49A4ba03f69eEf2366303e64Fc7b3a33d3f0043,28128.2554481304,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
49,0xCbD2c001A4450b4dAD7920951bcFd7a328fEAEa6,450000.0,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
50,0xCbD14C1a2593Eeeef38AC8d3d9E3df6aa405b4eC,100000.0,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
51,0xB39EC688A27B14436e9F15A693Da8605A3D0269D,249993.05024091,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
52,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,69690.6887635426,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
53,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,91369.7576855011,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
54,0x5066Fbe092caee0d19Ddd0B3302eA4e925726F80,76740.0927304116,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
55,0x362CfE20851584DF00a670b2c8460A3aafD35839,30000.0,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
56,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,23175.6830502,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
57,0x5D2B315C465e133a346C960F46f5AA1ED88a3179,53757.9847857811,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
58,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,30859.6905685413,Yes,10,RugPullIndex,Funded,Build & Integrate,,21933.0
0,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,5997.87,No,10,Ocean Protocol Russian Blog,Down Voted,Outreach,New Entrants,0.0
1,0x85799fF1c86f89FE9fB07773d1d240763b6039Ce,169.804722323422,No,10,Ocean Protocol Russian Blog,Down Voted,Outreach,New Entrants,0.0
2,0xbfddD6A188d0579036e432fbc72e24efCFBBE975,1310.0722963,No,10,Ocean Protocol Russian Blog,Down Voted,Outreach,New Entrants,0.0
3,0x9EfB7616da129a998C82EBefac9DB467dD841F03,19490.64585074,No,10,Ocean Protocol Russian Blog,Down Voted,Outreach,New Entrants,0.0
4,0x009Ec7D76feBECAbd5c73CB13f6d0FB83e45D450,9097.22685996612,No,10,Ocean Protocol Russian Blog,Down Voted,Outreach,New Entrants,0.0
5,0x3953785f68D01996969e6B25E574bFA50F915121,22846.65,Yes,10,Ocean Protocol Russian Blog,Down Voted,Outreach,New Entrants,0.0
6,0x395fBf8d53D44FB9e61684a72757Ab5cFc8d83D7,1221.97236,No,10,Ocean Protocol Russian Blog,Down Voted,Outreach,New Entrants,0.0
7,0x1378a4c89E6258fB95BCC04F469F82bE1aB56B21,20152.0614925694,Yes,10,Ocean Protocol Russian Blog,Down Voted,Outreach,New Entrants,0.0
8,0xa9d6521c69D6cDf2362359eefb469FA3804B5414,13942.5907991724,No,10,Ocean Protocol Russian Blog,Down Voted,Outreach,New Entrants,0.0
